FOD_ID,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE,lon,lat
729048,2005,2005-10-07T00:00:00+00:00,280,Miscellaneous,7.0,-77.34084001999997,37.15583000000004
729049,2005,2005-10-07T00:00:00+00:00,280,Equipment Use,0.5,-77.20332999999994,37.119169990000046
729050,2005,2005-10-06T00:00:00+00:00,279,Debris Burning,0.1,-77.23665998999996,37.23583000000008
729051,2005,2005-11-18T00:00:00+00:00,322,Miscellaneous,23.0,-77.37565999999998,37.16983000000005
729052,2005,2005-11-30T00:00:00+00:00,334,Miscellaneous,0.1,-77.12015997999998,37.21967002000008
729053,2005,2005-02-06T00:00:00+00:00,37,Miscellaneous,5.0,-79.67166997999999,36.588329970000075
729054,2005,2005-05-06T00:00:00+00:00,126,Miscellaneous,1.0,-79.43333001999997,37.02167001000004
729055,2005,2005-05-15T00:00:00+00:00,135,Miscellaneous,1.0,-79.28832996999995,36.71833000000004
729056,2005,2005-05-15T00:00:00+00:00,135,Debris Burning,6.0,-79.53499996999994,36.78999997000005
729057,2005,2005-06-28T00:00:00+00:00,179,Debris Burning,0.5,-79.40466001999994,37.03500001000003
729058,2005,2005-10-03T00:00:00+00:00,276,Debris Burning,0.5,-79.32515998999997,36.60266000000007
729059,2005,2005-10-24T00:00:00+00:00,297,Miscellaneous,0.1,-79.42167001999997,36.883339990000024
729060,2005,2005-11-14T00:00:00+00:00,318,Children,6.0,-79.29999997999994,37.071669980000024
729061,2005,2005-11-14T00:00:00+00:00,318,Campfire,19.0,-79.44149998999995,36.78667001000008
729062,2005,2005-11-14T00:00:00+00:00,318,Debris Burning,1.0,-79.43333001999997,36.75500002000007
729063,2005,2005-11-21T00:00:00+00:00,325,Debris Burning,6.5,-79.43832998999994,36.71667000000008
729064,2005,2005-11-16T00:00:00+00:00,320,Miscellaneous,0.1,-79.37500000999995,36.93333001000008
729065,2005,2005-12-22T00:00:00+00:00,356,Debris Burning,1.0,-79.33000000999994,36.605000000000075
729066,2005,2005-06-14T00:00:00+00:00,165,Arson,4.0,-80.62634000999998,37.20617000000004
729067,2005,2005-02-12T00:00:00+00:00,43,Debris Burning,0.2,-78.13566998999994,38.67017000000004
729068,2005,2005-02-13T00:00:00+00:00,44,Debris Burning,2.2,-78.02416999999997,38.78482998000004
729069,2005,2005-02-13T00:00:00+00:00,44,Debris Burning,1.5,-78.08800000999997,38.820170020000035
729070,2005,2005-02-13T00:00:00+00:00,44,Debris Burning,0.7,-78.20817000999995,38.73550001000007
729071,2005,2005-03-12T00:00:00+00:00,71,Miscellaneous,2.5,-78.20734000999994,38.605669990000024
729072,2005,2005-03-18T00:00:00+00:00,77,Debris Burning,0.5,-78.06999999999994,38.811670020000065
729074,2005,2005-04-16T00:00:00+00:00,106,Miscellaneous,0.2,-78.15784001999998,38.55666998000004
729076,2005,2005-04-07T00:00:00+00:00,97,Equipment Use,2.0,-79.42483996999994,37.835169980000046
729077,2005,2005-05-12T00:00:00+00:00,132,Debris Burning,1.0,-80.05366999999995,37.35550002000008
729078,2005,2005-11-09T00:00:00+00:00,313,Children,1.0,-80.03750000999997,37.32166999000003
729079,2005,2005-02-12T00:00:00+00:00,43,Debris Burning,7.0,-78.78332996999995,38.27917000000008
729080,2005,2005-03-20T00:00:00+00:00,79,Children,2.0,-78.60832999999997,38.42500000000007
729081,2005,2005-03-31T00:00:00+00:00,90,Miscellaneous,0.2,-78.63166999999999,38.38167001000005
729082,2005,2005-04-03T00:00:00+00:00,93,Debris Burning,0.1,-78.81666997999997,38.599999970000056
729083,2005,2005-04-03T00:00:00+00:00,93,Miscellaneous,0.5,-78.97915998999997,38.541670020000026
729085,2005,2005-04-03T00:00:00+00:00,93,Miscellaneous,5.0,-78.90832997999996,38.39167000000003
729086,2005,2005-04-03T00:00:00+00:00,93,Miscellaneous,0.1,-79.01667001999994,38.74999999000005
729087,2005,2005-04-07T00:00:00+00:00,97,Children,0.1,-78.69166996999996,38.44166997000008
729088,2005,2005-04-18T00:00:00+00:00,108,Lightning,0.2,-78.70016000999993,38.523169980000034
729089,2005,2005-06-14T00:00:00+00:00,165,Lightning,0.1,-78.82082998999994,38.416670010000075
729090,2005,2005-06-29T00:00:00+00:00,180,Arson,0.1,-78.69832999999994,38.33833001000005
729091,2005,2005-07-20T00:00:00+00:00,201,Arson,0.2,-78.75232997999996,38.56733002000004
729093,2005,2005-10-16T00:00:00+00:00,289,Children,0.1,-78.97716996999998,38.75382999000004
729094,2005,2005-04-20T00:00:00+00:00,110,Arson,0.1,-76.66232997999998,37.90767001000006
729095,2005,2005-03-31T00:00:00+00:00,90,Arson,17.0,-82.16832997999995,36.96216997000005
729096,2005,2005-04-07T00:00:00+00:00,97,Arson,57.0,-82.19999996999996,36.85699999000008
729097,2005,2005-09-23T00:00:00+00:00,266,Arson,30.0,-82.30049999999994,36.91700001000004
729098,2005,2005-09-26T00:00:00+00:00,269,Arson,10.0,-82.28799999999995,36.918670020000036
729099,2005,2005-10-18T00:00:00+00:00,291,Arson,13.0,-82.28600001999996,36.92032997000007
729100,2005,2005-11-16T00:00:00+00:00,320,Arson,25.0,-82.23016000999996,36.90533000000005
729101,2005,2005-11-18T00:00:00+00:00,322,Arson,17.0,-82.16832997999995,36.96216997000005
729102,2005,2005-11-21T00:00:00+00:00,325,Arson,0.2,-82.16832997999995,36.96216997000005
729103,2005,2005-12-02T00:00:00+00:00,336,Miscellaneous,10.0,-82.10799999999995,36.92032997000007
729104,2005,2005-12-08T00:00:00+00:00,342,Debris Burning,5.0,-82.34232999999995,36.884330000000034
729105,2005,2005-01-10T00:00:00+00:00,10,Arson,0.2,-82.48683000999995,36.60332999000008
729106,2005,2005-01-24T00:00:00+00:00,24,Miscellaneous,0.7,-82.44216997999996,36.64182997000006
729107,2005,2005-02-28T00:00:00+00:00,59,Debris Burning,3.0,-82.50499997999998,36.68833002000008
729108,2005,2005-03-14T00:00:00+00:00,73,Equipment Use,0.5,-82.80166999999994,36.720999980000045
729109,2005,2005-03-21T00:00:00+00:00,80,Debris Burning,12.0,-82.46549998999996,36.65216999000006
729110,2005,2005-03-22T00:00:00+00:00,81,Debris Burning,2.0,-82.50899998999995,36.73917000000006
729111,2005,2005-09-23T00:00:00+00:00,266,Debris Burning,10.0,-82.77383000999998,36.605000000000075
729112,2005,2005-04-01T00:00:00+00:00,91,Debris Burning,2.0,-82.89049997999996,36.689329980000025
729113,2005,2005-04-07T00:00:00+00:00,97,Arson,1.0,-82.41882997999994,36.621500010000034
729114,2005,2005-04-07T00:00:00+00:00,97,Arson,0.1,-82.84716998999994,36.709170020000045
729115,2005,2005-04-06T00:00:00+00:00,96,Debris Burning,1.0,-82.53567000999999,36.61732999000003
729116,2005,2005-04-12T00:00:00+00:00,102,Missing/Undefined,0.1,-82.44166999999999,36.85282997000007
729117,2005,2005-04-12T00:00:00+00:00,102,Arson,0.5,-82.85467001999996,36.65049998000006
729118,2005,2005-04-22T00:00:00+00:00,112,Debris Burning,3.0,-82.40832999999998,36.78133001000003
729119,2005,2005-04-22T00:00:00+00:00,112,Arson,0.2,-82.46683997999997,36.751339990000076
729120,2005,2005-04-22T00:00:00+00:00,112,Arson,0.1,-82.46683997999997,36.751339990000076
729122,2005,2005-05-09T00:00:00+00:00,129,Arson,0.1,-82.42082999999997,36.82499998000003
729124,2005,2005-09-08T00:00:00+00:00,251,Miscellaneous,0.6,-82.64866998999997,36.709170020000045
729125,2005,2005-10-05T00:00:00+00:00,278,Arson,0.1,-82.76832999999993,36.73599999000004
729126,2005,2005-10-17T00:00:00+00:00,290,Arson,0.1,-82.45966000999994,36.609499990000074
729127,2005,2005-11-01T00:00:00+00:00,305,Arson,0.1,-82.90316998999998,36.62600000000003
729128,2005,2005-11-01T00:00:00+00:00,305,Arson,0.1,-82.41816998999997,36.787330000000054
729129,2005,2005-11-04T00:00:00+00:00,308,Debris Burning,15.0,-82.40617000999998,36.60549998000005
729130,2005,2005-11-07T00:00:00+00:00,311,Debris Burning,5.0,-82.30249997999994,36.60932998000004
729131,2005,2005-11-14T00:00:00+00:00,318,Arson,3.0,-82.76732998999995,36.72133000000008
729132,2005,2005-11-14T00:00:00+00:00,318,Debris Burning,0.1,-82.60199997999996,36.634329990000026
729133,2005,2005-11-14T00:00:00+00:00,318,Debris Burning,2.0,-82.65533001999995,36.637500000000045
729134,2005,2005-11-14T00:00:00+00:00,318,Miscellaneous,0.1,-82.74232996999996,36.67200002000004
729136,2005,2005-11-28T00:00:00+00:00,332,Arson,4.0,-82.37434000999997,36.66916999000006
729137,2005,2005-11-30T00:00:00+00:00,334,Miscellaneous,0.1,-82.45699998999999,36.70332999000004
729138,2005,2005-03-15T00:00:00+00:00,74,Debris Burning,3.0,-78.57499999999999,38.884330000000034
729139,2005,2005-03-15T00:00:00+00:00,74,Debris Burning,1.0,-78.60332996999995,38.84717001000007
729140,2005,2005-04-04T00:00:00+00:00,94,Equipment Use,1.0,-78.74999997999998,38.84999999000007
729141,2005,2005-04-14T00:00:00+00:00,104,Debris Burning,1.0,-78.37366001999999,39.03832997000006
729142,2005,2005-04-16T00:00:00+00:00,106,Equipment Use,0.2,-78.73332999999997,38.86666001000003
729143,2005,2005-11-15T00:00:00+00:00,319,Debris Burning,2.0,-78.52665997999998,38.92666998000004
729144,2005,2005-07-07T00:00:00+00:00,188,Lightning,40.0,-77.25499997999998,36.63333998000007
729145,2005,2005-09-13T00:00:00+00:00,256,Missing/Undefined,4.0,-77.07499997999997,36.56666998000003
729146,2005,2005-03-18T00:00:00+00:00,77,Arson,1.0,-81.51017001999998,36.883999980000056
729147,2005,2005-05-10T00:00:00+00:00,130,Debris Burning,7.0,-81.60999999999996,36.86200001000003
729148,2005,2005-03-08T00:00:00+00:00,67,Arson,3.0,-77.53782999999999,38.29049998000005
729149,2005,2005-03-08T00:00:00+00:00,67,Arson,5.0,-77.46332999999998,38.224829990000046
729150,2005,2005-03-21T00:00:00+00:00,80,Children,2.0,-77.78982999999994,38.13699999000005
729151,2005,2005-03-21T00:00:00+00:00,80,Arson,2.0,-77.65082998999998,38.22267001000006
729152,2005,2005-03-20T00:00:00+00:00,79,Children,0.2,-77.80883001999996,38.22583001000004
729153,2005,2005-03-25T00:00:00+00:00,84,Debris Burning,0.1,-77.72165999999999,38.33917002000004
729154,2005,2005-03-25T00:00:00+00:00,84,Debris Burning,0.1,-77.64267001999997,38.05283001000004
729155,2005,2005-04-19T00:00:00+00:00,109,Debris Burning,2.0,-77.60882997999994,38.051499970000066
729156,2005,2005-04-19T00:00:00+00:00,109,Debris Burning,2.0,-77.42332997999995,38.189500020000025
729157,2005,2005-04-27T00:00:00+00:00,117,Children,0.1,-77.60949997999995,38.071669980000024
729158,2005,2005-05-10T00:00:00+00:00,130,Debris Burning,2.0,-77.82199996999998,38.15517001000006
729159,2005,2005-06-20T00:00:00+00:00,171,Debris Burning,2.0,-77.75266999999997,38.15517001000006
729160,2005,2005-03-21T00:00:00+00:00,80,Children,4.0,-77.35999999999996,38.464999970000065
729161,2005,2005-06-24T00:00:00+00:00,175,Debris Burning,4.0,-77.50684000999996,38.38899998000005
729162,2005,2005-11-14T00:00:00+00:00,318,Children,1.0,-77.50049999999999,38.35249997000005
729163,2005,2005-03-22T00:00:00+00:00,81,Miscellaneous,0.1,-76.72499996999994,36.69016999000007
729164,2005,2005-09-19T00:00:00+00:00,262,Equipment Use,3.0,-76.60666999999995,36.607669970000074
729165,2005,2005-10-04T00:00:00+00:00,277,Arson,2.0,-76.41882998999995,36.883339990000024
729166,2005,2005-04-22T00:00:00+00:00,112,Debris Burning,3.0,-76.80149999999998,37.022500010000044
729167,2005,2005-04-22T00:00:00+00:00,112,Debris Burning,1.2,-76.71666998999996,37.12167000000005
729168,2005,2005-07-11T00:00:00+00:00,192,Debris Burning,49.0,-76.88617000999994,37.170169980000026
729169,2005,2005-08-16T00:00:00+00:00,228,Miscellaneous,8.0,-77.05433999999997,37.13516997000005
729170,2005,2005-02-04T00:00:00+00:00,35,Arson,1.0,-77.13332998999994,36.983329980000065
729171,2005,2005-03-10T00:00:00+00:00,69,Debris Burning,1.0,-77.31667000999994,36.78332999000003
729172,2005,2005-04-19T00:00:00+00:00,109,Arson,0.2,-77.09999998999996,37.06667001000005
729173,2005,2005-04-21T00:00:00+00:00,111,Debris Burning,0.1,-77.15000000999999,36.88833001000006
729174,2005,2005-06-23T00:00:00+00:00,174,Debris Burning,1.0,-77.36666997999998,36.86666001000003
729175,2005,2005-05-04T00:00:00+00:00,124,Arson,12.0,-77.12166998999999,36.988330000000076
729176,2005,2005-05-17T00:00:00+00:00,137,Arson,0.2,-77.08582996999996,37.000000010000065
729177,2005,2005-06-24T00:00:00+00:00,175,Equipment Use,5.0,-77.26666997999996,36.81666999000004
729178,2005,2005-07-01T00:00:00+00:00,182,Children,0.5,-77.26666997999996,37.000000010000065
729179,2005,2005-10-05T00:00:00+00:00,278,Debris Burning,0.5,-77.21916996999994,37.05750001000007
729180,2005,2005-11-17T00:00:00+00:00,321,Debris Burning,0.2,-77.16665997999996,36.91666999000006
729181,2005,2005-11-17T00:00:00+00:00,321,Arson,0.7,-77.41665998999997,36.93333001000008
729182,2005,2005-11-17T00:00:00+00:00,321,Equipment Use,16.5,-77.09999998999996,37.08332998000003
729183,2005,2005-04-18T00:00:00+00:00,108,Debris Burning,1.5,-81.53484000999998,37.17182998000004
729184,2005,2005-04-29T00:00:00+00:00,119,Debris Burning,15.0,-81.76032998999995,37.10000000000008
729185,2005,2005-11-19T00:00:00+00:00,323,Debris Burning,1.0,-81.80334000999994,37.05249999000006
729186,2005,2005-05-18T00:00:00+00:00,138,Debris Burning,4.0,-81.81299997999997,37.09649998000003
729187,2005,2005-10-03T00:00:00+00:00,276,Arson,1.0,-81.68982998999996,37.17182998000004
729188,2005,2005-10-26T00:00:00+00:00,299,Debris Burning,1.0,-81.76099997999995,37.04867000000007
729189,2005,2005-11-22T00:00:00+00:00,326,Debris Burning,10.0,-81.44566000999998,37.20999999000003
729190,2005,2005-02-17T00:00:00+00:00,48,Railroad,0.1,-78.34167001999998,38.806670000000054
729191,2005,2005-03-13T00:00:00+00:00,72,Debris Burning,0.1,-78.26832997999998,38.980000020000034
729192,2005,2005-03-18T00:00:00+00:00,77,Miscellaneous,0.7,-78.18500001999996,38.865000000000066
729193,2005,2005-03-19T00:00:00+00:00,78,Miscellaneous,0.1,-78.25999999999993,38.89499999000003
729194,2005,2005-03-20T00:00:00+00:00,79,Debris Burning,2.0,-78.14832999999999,38.910000000000025
729195,2005,2005-03-21T00:00:00+00:00,80,Smoking,0.1,-78.07499997999997,38.92666998000004
729196,2005,2005-04-13T00:00:00+00:00,103,Debris Burning,0.5,-78.11999997999999,38.86833002000003
729197,2005,2005-04-16T00:00:00+00:00,106,Children,0.1,-78.05000001999997,38.983329980000065
729198,2005,2005-04-16T00:00:00+00:00,106,Debris Burning,1.0,-78.05499998999994,38.94333000000006
729199,2005,2005-07-05T00:00:00+00:00,186,Miscellaneous,1.0,-78.06833999999998,38.98667000000006
729200,2005,2005-08-01T00:00:00+00:00,213,Miscellaneous,0.1,-78.23499998999995,39.00333002000008
729201,2005,2005-09-22T00:00:00+00:00,265,Arson,0.1,-78.28832996999995,38.96999997000006
729202,2005,2005-09-27T00:00:00+00:00,270,Arson,0.1,-78.28615997999998,38.96866999000008
729203,2005,2005-03-17T00:00:00+00:00,76,Equipment Use,3.0,-81.99200001999998,36.76682998000007
729204,2005,2005-04-22T00:00:00+00:00,112,Debris Burning,2.0,-81.74149997999996,36.74282998000007
729205,2005,2005-04-22T00:00:00+00:00,112,Debris Burning,2.0,-82.07250000999994,36.738500000000045
729206,2005,2005-04-17T00:00:00+00:00,107,Debris Burning,2.0,-81.80733001999994,36.79117000000008
729207,2005,2005-11-21T00:00:00+00:00,325,Campfire,125.0,-82.07299998999997,36.824830020000036
729208,2005,2005-11-21T00:00:00+00:00,325,Debris Burning,4.0,-82.18433000999994,36.671329970000045
729209,2005,2005-03-07T00:00:00+00:00,66,Smoking,0.1,-76.74016999999998,38.055000000000064
729210,2005,2005-04-06T00:00:00+00:00,96,Debris Burning,1.0,-77.03533001999995,38.224829990000046
729211,2005,2005-04-12T00:00:00+00:00,102,Debris Burning,1.0,-76.78899999999999,38.137170000000026
729212,2005,2005-04-18T00:00:00+00:00,108,Smoking,0.2,-76.95150001999997,38.135000010000056
729213,2005,2005-09-22T00:00:00+00:00,265,Miscellaneous,1.0,-76.98333001999998,38.21733001000007
729214,2005,2005-09-22T00:00:00+00:00,265,Miscellaneous,0.5,-76.98333001999998,38.21733001000007
729215,2005,2005-09-24T00:00:00+00:00,267,Miscellaneous,0.5,-76.98333001999998,38.21733001000007
729216,2005,2005-04-03T00:00:00+00:00,93,Arson,1.0,-82.77167001999999,36.95583001000006
729217,2005,2005-04-26T00:00:00+00:00,116,Arson,73.0,-82.60633000999997,37.00150000000008
729218,2005,2005-09-23T00:00:00+00:00,266,Arson,8.0,-82.33483000999996,36.90332998000008
729219,2005,2005-09-26T00:00:00+00:00,269,Arson,5.0,-82.70933999999994,36.83950001000005
729220,2005,2005-10-30T00:00:00+00:00,303,Arson,2.0,-82.53883000999997,36.93432997000008
729221,2005,2005-10-31T00:00:00+00:00,304,Arson,50.0,-82.78366998999996,36.91666999000006
729222,2005,2005-11-14T00:00:00+00:00,318,Arson,50.0,-82.50566997999994,37.00882997000008
729223,2005,2005-04-20T00:00:00+00:00,110,Missing/Undefined,1.0,-80.92267000999999,36.96817001000005
729224,2005,2005-10-19T00:00:00+00:00,292,Equipment Use,0.1,-81.04116998999996,36.91899999000003
729225,2005,2005-11-20T00:00:00+00:00,324,Miscellaneous,1.0,-81.20865997999994,36.80000002000003
1070983,2001,2001-10-23T00:00:00+00:00,296,Miscellaneous,19.0,-80.29499999999996,36.68330000000003
1070984,2001,2001-06-20T00:00:00+00:00,171,Lightning,3.0,-80.21669999999995,36.68330000000003
1070985,2001,2001-10-29T00:00:00+00:00,302,Debris Burning,0.5,-79.82329999999996,36.68330000000003
1070986,2001,2001-10-30T00:00:00+00:00,303,Miscellaneous,0.2,-79.41669999999993,36.68330000000003
1070987,2001,2001-02-21T00:00:00+00:00,52,Smoking,0.5,-79.31669999999997,36.68330000000003
1070988,2001,2001-10-26T00:00:00+00:00,299,Smoking,0.3,-79.78329999999994,36.68830000000003
1070989,2001,2001-04-19T00:00:00+00:00,109,Debris Burning,0.1,-79.94169999999997,36.69500000000005
1070990,2001,2001-11-15T00:00:00+00:00,319,Children,1.0,-79.91389999999996,36.69610000000006
1070991,2001,2001-05-14T00:00:00+00:00,134,Debris Burning,0.1,-80.38999999999999,36.700000000000045
1070992,2001,2001-10-25T00:00:00+00:00,298,Debris Burning,3.0,-79.81329999999997,36.700000000000045
1070993,2001,2001-05-11T00:00:00+00:00,131,Debris Burning,2.0,-79.80499999999995,36.70330000000007
1070994,2001,2001-10-13T00:00:00+00:00,286,Debris Burning,1.0,-79.61329999999998,36.70670000000007
1070995,2001,2001-04-20T00:00:00+00:00,110,Equipment Use,2.0,-79.46669999999995,36.71670000000006
1070996,2001,2001-11-04T00:00:00+00:00,308,Miscellaneous,0.3,-80.01829999999995,36.72000000000003
1070997,2001,2001-04-26T00:00:00+00:00,116,Equipment Use,1.5,-79.96329999999995,36.72000000000003
1070998,2001,2001-10-26T00:00:00+00:00,299,Equipment Use,25.0,-79.93439999999998,36.720800000000054
1070999,2001,2001-02-07T00:00:00+00:00,38,Arson,14.0,-79.93669999999997,36.721700000000055
1071000,2001,2001-05-13T00:00:00+00:00,133,Railroad,0.5,-79.39169999999996,36.721700000000055
1071001,2001,2001-04-12T00:00:00+00:00,102,Debris Burning,2.0,-79.90329999999994,36.72500000000008
1071002,2001,2001-01-26T00:00:00+00:00,26,Debris Burning,0.5,-80.22329999999994,36.730000000000075
1071003,2001,2001-11-10T00:00:00+00:00,314,Debris Burning,3.0,-80.17169999999999,36.73330000000004
1071004,2001,2001-03-27T00:00:00+00:00,86,Smoking,0.5,-79.92389999999995,36.73830000000004
1071005,2001,2001-11-04T00:00:00+00:00,308,Children,0.1,-79.99999999999994,36.74330000000003
1071006,2001,2001-04-26T00:00:00+00:00,116,Miscellaneous,0.3,-79.87999999999994,36.75500000000005
1071007,2001,2001-11-10T00:00:00+00:00,314,Debris Burning,1.0,-79.65329999999994,36.76330000000007
1071008,2001,2001-02-21T00:00:00+00:00,52,Debris Burning,1.0,-79.67169999999999,36.77170000000007
1071009,2001,2001-11-17T00:00:00+00:00,321,Debris Burning,2.0,-79.93939999999998,36.77890000000008
1071010,2001,2001-03-03T00:00:00+00:00,62,Arson,2.0,-79.95999999999998,36.78000000000003
1071011,2001,2001-02-11T00:00:00+00:00,42,Children,0.3,-79.58329999999995,36.783300000000054
1071012,2001,2001-04-30T00:00:00+00:00,120,Arson,0.3,-79.39999999999998,36.783300000000054
1071013,2001,2001-11-07T00:00:00+00:00,311,Smoking,2.0,-79.93219999999997,36.79060000000004
1071014,2001,2001-05-05T00:00:00+00:00,125,Railroad,30.0,-79.99999999999994,36.79170000000005
1071015,2001,2001-10-07T00:00:00+00:00,280,Debris Burning,3.0,-79.67499999999995,36.79170000000005
1071016,2001,2001-10-25T00:00:00+00:00,298,Miscellaneous,0.3,-79.41669999999993,36.79170000000005
1071017,2001,2001-02-12T00:00:00+00:00,43,Arson,4.0,-79.81669999999997,36.80000000000007
1071018,2001,2001-02-20T00:00:00+00:00,51,Debris Burning,0.5,-79.90999999999997,36.805000000000064
1071019,2001,2001-11-01T00:00:00+00:00,305,Equipment Use,0.3,-79.89669999999995,36.805000000000064
1071020,2001,2001-04-08T00:00:00+00:00,98,Equipment Use,20.0,-79.59999999999997,36.816700000000026
1071021,2001,2001-10-25T00:00:00+00:00,298,Miscellaneous,0.5,-79.57329999999996,36.816700000000026
1071022,2001,2001-05-12T00:00:00+00:00,132,Lightning,0.5,-79.46669999999995,36.825000000000045
1071023,2001,2001-03-25T00:00:00+00:00,84,Debris Burning,3.0,-80.39169999999996,36.83170000000007
1071024,2001,2001-01-07T00:00:00+00:00,7,Smoking,10.0,-79.41669999999993,36.833300000000065
1071025,2001,2001-06-26T00:00:00+00:00,177,Debris Burning,2.0,-79.24999999999994,36.833300000000065
1071026,2001,2001-12-26T00:00:00+00:00,360,Debris Burning,0.3,-80.21829999999994,36.836700000000064
1071027,2001,2001-11-20T00:00:00+00:00,324,Arson,0.3,-79.50529999999998,36.84030000000007
1071028,2001,2001-01-27T00:00:00+00:00,27,Smoking,1.0,-79.41329999999994,36.843300000000056
1071029,2001,2001-11-06T00:00:00+00:00,310,Miscellaneous,0.3,-80.38499999999993,36.84500000000003
1071030,2001,2001-01-01T00:00:00+00:00,1,Debris Burning,0.3,-79.88829999999996,36.86000000000007
1071031,2001,2001-01-10T00:00:00+00:00,10,Arson,2.0,-79.22499999999997,36.86170000000004
1071032,2001,2001-02-21T00:00:00+00:00,52,Debris Burning,0.3,-80.06669999999997,36.86670000000004
1071033,2001,2001-03-06T00:00:00+00:00,65,Equipment Use,2.0,-79.69999999999999,36.86670000000004
1071034,2001,2001-03-02T00:00:00+00:00,61,Miscellaneous,1.0,-79.51669999999996,36.86670000000004
1071035,2001,2001-11-10T00:00:00+00:00,314,Equipment Use,3.0,-79.33329999999995,36.86670000000004
1071036,2001,2001-02-09T00:00:00+00:00,40,Equipment Use,0.3,-80.37499999999994,36.87670000000003
1071037,2001,2001-01-27T00:00:00+00:00,27,Debris Burning,2.0,-79.49669999999998,36.878300000000024
1071038,2001,2001-03-07T00:00:00+00:00,66,Miscellaneous,5.0,-79.41669999999993,36.88330000000008
1071039,2001,2001-10-30T00:00:00+00:00,303,Debris Burning,0.3,-79.18829999999997,36.908300000000054
1071040,2001,2001-05-12T00:00:00+00:00,132,Equipment Use,4.0,-79.16829999999999,36.910000000000025
1071041,2001,2001-04-22T00:00:00+00:00,112,Miscellaneous,0.5,-80.01669999999996,36.91670000000005
1071042,2001,2001-02-14T00:00:00+00:00,45,Debris Burning,1.5,-79.82499999999999,36.91670000000005
1071043,2001,2001-11-11T00:00:00+00:00,315,Arson,0.5,-79.92669999999998,36.92500000000007
1071044,2001,2001-05-05T00:00:00+00:00,125,Arson,1.0,-79.58329999999995,36.93330000000003
1071045,2001,2001-03-14T00:00:00+00:00,73,Equipment Use,1.0,-79.46669999999995,36.93330000000003
1071046,2001,2001-02-10T00:00:00+00:00,41,Miscellaneous,0.3,-79.94999999999999,36.950000000000045
1071047,2001,2001-10-26T00:00:00+00:00,299,Miscellaneous,10.0,-79.73329999999999,36.950000000000045
1071048,2001,2001-10-24T00:00:00+00:00,297,Children,3.0,-79.38329999999996,36.950000000000045
1071049,2001,2001-11-04T00:00:00+00:00,308,Smoking,0.1,-79.82499999999999,36.95330000000007
1071050,2001,2001-04-23T00:00:00+00:00,113,Debris Burning,4.0,-79.13999999999999,36.95500000000004
1071051,2001,2001-11-11T00:00:00+00:00,315,Arson,1.0,-79.91329999999994,36.958300000000065
1071052,2001,2001-05-02T00:00:00+00:00,122,Debris Burning,2.0,-80.43169999999998,36.96330000000006
1071053,2001,2001-02-08T00:00:00+00:00,39,Arson,2.0,-79.94999999999999,36.96670000000006
1071054,2001,2001-11-07T00:00:00+00:00,311,Debris Burning,1.0,-80.71829999999994,36.968300000000056
1071055,2001,2001-12-07T00:00:00+00:00,341,Arson,2.0,-79.80499999999995,36.968300000000056
1071056,2001,2001-01-15T00:00:00+00:00,15,Debris Burning,2.0,-79.92169999999999,36.97330000000005
1071057,2001,2001-05-13T00:00:00+00:00,133,Miscellaneous,1.5,-80.77669999999995,36.97500000000008
1071058,2001,2001-11-22T00:00:00+00:00,326,Arson,0.3,-80.00169999999997,36.97830000000005
1071059,2001,2001-01-06T00:00:00+00:00,6,Equipment Use,10.0,-79.64999999999998,36.98330000000004
1071060,2001,2001-06-22T00:00:00+00:00,173,Lightning,10.0,-79.38329999999996,36.98330000000004
1071061,2001,2001-01-31T00:00:00+00:00,31,Smoking,1.0,-79.35999999999996,36.990000000000066
1071062,2001,2001-01-02T00:00:00+00:00,2,Debris Burning,0.3,-79.85669999999999,36.99500000000006
1071063,2001,2001-03-10T00:00:00+00:00,69,Debris Burning,5.0,-79.37499999999994,37.00000000000006
1071064,2001,2001-10-08T00:00:00+00:00,281,Miscellaneous,18.0,-79.26669999999996,37.00000000000006
1071065,2001,2001-01-06T00:00:00+00:00,6,Debris Burning,0.5,-79.92669999999998,37.00140000000005
1071066,2001,2001-11-17T00:00:00+00:00,321,Arson,0.3,-80.05329999999998,37.00170000000003
1071067,2001,2001-01-27T00:00:00+00:00,27,Equipment Use,5.0,-79.87829999999997,37.00170000000003
1071068,2001,2001-11-17T00:00:00+00:00,321,Arson,0.3,-79.86829999999998,37.003300000000024
1071069,2001,2001-11-20T00:00:00+00:00,324,Arson,0.3,-79.75499999999994,37.003300000000024
1071070,2001,2001-11-22T00:00:00+00:00,326,Arson,0.3,-79.75499999999994,37.003300000000024
1071071,2001,2001-01-15T00:00:00+00:00,15,Children,0.5,-79.94499999999994,37.00670000000008
1071072,2001,2001-10-24T00:00:00+00:00,297,Debris Burning,1.0,-79.34829999999994,37.00670000000008
1071073,2001,2001-11-20T00:00:00+00:00,324,Arson,3.0,-79.53329999999994,37.01000000000005
1071074,2001,2001-01-27T00:00:00+00:00,27,Debris Burning,1.0,-79.82329999999996,37.011700000000076
1071075,2001,2001-03-11T00:00:00+00:00,70,Debris Burning,1.0,-79.42829999999998,37.01330000000007
1071076,2001,2001-04-06T00:00:00+00:00,96,Smoking,1.0,-79.57499999999999,37.01670000000007
